χ²,L1,L2,L3,L4,L5,L6,L7,L8,c
414.82477078026625,0.0005572695149450584,0.001080130383053751,-0.0027845307343651346,-0.00019573369830791607,0.0011432550857990314,7.0e-5,-0.0005327220821867528,0.0007426764105442538,0.00011230898200500327
408.5534050284097,0.0005456200172495509,0.0010752704481546034,-0.002732469525699068,-0.00021373280277777194,0.0016716874577014985,7.0e-5,-0.0006065764960973271,0.0008844580356867786,0.00010126649450701397
413.0653649967743,0.0005422426458520206,0.0010535844141857,-0.002735867571087952,-0.00019223851955783944,0.0016122389224934178,7.0e-5,-0.0005318188883967607,0.0008015449766695768,0.00011201325989329432
410.8377428890885,0.0005454615245955003,0.001064225450056584,-0.0027851775387811666,-0.0001941359103647433,0.00048425404756918485,7.0e-5,-0.0004853692393881083,0.0005794688091895499,0.00011296657636761541
412.979457455718,0.0005635939727394103,0.0011116105488684182,-0.0027826787819237504,-0.00020966252817720087,0.0006388415169746249,7.0e-5,-0.0003911909587230359,0.00030895723785050525,0.00012257634697583673
410.4818222941188,0.0005477860300335855,0.0010857739872533632,-0.002734950816265987,-0.00022089678762694386,0.0015812252124667333,7.0e-5,-0.0005274443545407331,0.0007932097226232497,0.00010672718081525968
410.1750481409439,0.0005338784930721467,0.0010465366331493923,-0.002754402659087051,-0.0002064007463988395,0.0011672888054163476,7.0e-5,-0.0005370377954726872,0.000675653729458729,0.00010813517303780881
412.1166260157312,0.0005378605981401879,0.0010568045682819026,-0.0027577440952605003,-0.00020697256851311935,0.0011179909315970759,7.0e-5,-0.0003507008190464894,0.0005019013491250924,0.00012502751515421485
409.0867295695476,0.0005353415450236616,0.0010471858675501875,-0.0027517355510316846,-0.00019683627227503199,0.000999452915666059,7.0e-5,-0.0005690383924344233,0.0007165600090169799,0.00010694035871571817
413.51546281773113,0.0005605758082432248,0.0010993763879761234,-0.0027498888684931314,-0.00019894184561106894,0.0011973524794920945,7.0e-5,-0.0004882833556686733,0.0006574308931096423,0.0001176855292918247
